time T_d 
0.0 0.0 
0.135926901593916 0.11966324999999856 
0.271853803187832 0.22500612500000017 
0.40778070478174794 0.3177433124999993 
0.543707606375664 0.39938356249999885 
0.679634438304811 0.4712543750000009 
0.815561339898727 0.5345249374999987 
0.951488171827874 0.5902252499999996 
1.08741507342179 0.6392593124999983 
1.2233420446804748 0.6824264374999984 
1.359268876609622 0.7204284375000007 
1.495195708538769 0.7538833750000009 
1.631122679797454 0.7833347500000016 
1.767049511726601 0.8092613124999986 
1.902976343655748 0.8320865624999989 
2.0389033149144327 0.8521804999999993 
2.17483014684358 0.8698692500000007 
2.310757118102265 0.8854408125000006 
2.4466840893609496 0.8991508750000001 
2.582610921290097 0.9112186250000001 
2.718537753219244 0.9218425625000002 
2.8544645851483907 0.9311961874999994 
2.990391417077538 0.9394302500000009 
3.126318249006685 0.9466781875000017 
3.262245359594908 0.9530601250000004 
3.398172191524055 0.9586773125000008 
3.534099023453202 0.9636230625000017 
3.6700258553823493 0.9679774999999999 
3.805952687311496 0.9718093749999994 
3.9418795192406435 0.9751835 
4.077806629828865 0.9781532499999983 
4.2137334617580136 0.9807681875000007 
4.34966029368716 0.9830703750000005 
4.485587404275383 0.985097875000001 
4.62151423620453 0.9868812499999997 
4.7574410681336765 0.9884510000000013 
4.893368178721899 0.9898338124999988 
5.029294731991971 0.9910507499999994 
5.165221842580194 0.9921226250000004 
5.301148395850265 0.9930668125000004 
5.437075506438488 0.9938965000000017 
5.573002617026711 0.9946270000000013 
5.7089291702967815 0.9952697499999985 
5.844856280885005 0.99583625 
5.980782834155076 0.9963359999999994 
