time T_d 
0.0 0.0 
0.1585813968036968 0.13687512499999954 
0.3171627239426246 0.25501443750000163 
0.4757441207463215 0.3569850625000015 
0.6343254478852492 0.4449978124999987 
0.7929068446889461 0.5209636875000001 
0.951488241492643 0.5865306875000016 
1.1100696382963398 0.6431236250000012 
1.2686510351000366 0.6919708124999993 
1.4272324319037335 0.7341327500000006 
1.5858138287074302 0.7705230625000006 
1.744395225511127 0.801933312500001 
1.902976622314824 0.8290424375000001 
2.0615580191185208 0.8524418125000004 
2.2201394159222176 0.8726386875000003 
2.3787208127259145 0.8900718750000003 
2.5373020702000733 0.9051170625000005 
2.695883327674232 0.9181041874999991 
2.8544645851483907 0.9293136874999988 
3.0130458426225495 0.938987749999999 
3.171627100096709 0.9473381250000017 
3.330208357570868 0.9545460000000006 
3.4887896150450266 0.9607677499999987 
3.6473708725191853 0.9661369375 
3.805952129993344 0.9707718125000007 
3.9645333874675037 0.9747714999999992 
4.123114644941662 0.9782238125000013 
4.281695902415821 0.9812030625000006 
4.44027715988998 0.9837760624999987 
4.598858696023214 0.9859962499999995 
4.757439953497373 0.9879131249999986 
4.916021489630608 0.9895668125000014 
5.074603025763843 0.9909934999999983 
5.233184561897078 0.9922256249999997 
5.391766098030313 0.9932899374999984 
5.550347634163547 0.9942073749999984 
5.7089291702967815 0.9949989375000001 
5.867510706430017 0.9956836875000015 
