time T_d 
0.0 0.0 
0.00022654982863163487 0.000226999999998867 
0.00045309965726326974 0.0004539375000014445 
0.0006796494858949047 0.0006790000000016505 
0.0009061993145265395 0.0009040624999983038 
0.0011327491431581743 0.0011291249999985098 
0.0013592989717898093 0.0013541874999987158 
0.0015857791356524921 0.001579312499998764 
0.001812328964284127 0.00180437499999897 
0.002038878792915762 0.002029437499999176 
0.0022654286215473968 0.002254499999999382 
0.0024919784501790314 0.002479562499999588 
0.002718528278810667 0.002704624999999794 
0.0029450781074423014 0.0029296875 
0.003171627936073936 0.003154750000000206 
0.0033981777647055715 0.003379812500000412 
0.003624727593337206 0.003604875000000618 
0.0038512774219688407 0.003829937500000824 
0.004077827250600475 0.00405500000000103 
0.00430437707923211 0.004280062500001236 
0.004530926907863745 0.004505187500001284 
0.004757407071726429 0.00473025000000149 
0.004983956900358063 0.004955312500001696 
0.005210506728989698 0.0051803749999983495 
0.005437056557621334 0.0054054374999985555 
0.005663606386252968 0.0056304999999987615 
0.005890156214884603 0.0058555624999989675 
0.006116706043516238 0.0060806249999991735 
0.006343255872147872 0.0063056874999993795 
0.006569805700779507 0.0065307499999995855 
0.006796355529411143 0.0067558124999997915 
0.007022905358042777 0.0069808749999999975 
0.007249455186674412 0.0072059375000002035 
0.007476005015306047 0.0074310000000004095 
0.007702554843937681 0.007656125000000458 
0.007929035007800365 0.007881187500000664 
0.008155584836432 0.00810625000000087 
0.008382134665063634 0.008331312500001076 
0.008608684493695269 0.008556375000001282 
0.008835234322326904 0.008781437500001488 
0.009061784150958539 0.00900456249999948 
0.009288333979590174 0.009227750000000867 
0.009514883808221809 0.009450937499998702 
0.009741433636853444 0.009674062500000247 
0.009967983465485077 0.009897250000001634 
0.010194533294116712 0.010120374999999626 
0.010421083122748347 0.010343562500001013 
0.010647632951379984 0.010566687499999006 
0.010874113115242667 0.010789875000000393 
0.011100662943874302 0.011012999999998385 
0.011327212772505936 0.011236187499999772 
0.01155376260113757 0.01145937500000116 
0.011780312429769206 0.011682499999999152 
0.01200686225840084 0.011905687500000539 
0.012233412087032476 0.012128812499998531 
0.012459961915664109 0.012351999999999919 
0.012686511744295744 0.012575125000001464 
0.01291306157292738 0.012798312499999298 
0.013139611401559014 0.013021500000000685 
0.01336616123019065 0.013244624999998678 
0.013592711058822286 0.013467812500000065 
0.01381926088745392 0.01369093750000161 
0.014045741051316602 0.013914124999999444 
0.014272290879948238 0.01413725000000099 
0.014498840708579873 0.014360437499998824 
0.014725390537211508 0.014583562500000369 
0.014951940365843143 0.014806750000001756 
0.015178490194474776 0.01502993749999959 
0.015405040023106411 0.015253062500001136 
0.015631589851738046 0.01547624999999897 
0.01585813968036968 0.015699375000000515 
0.016084689509001316 0.01592256249999835 
0.01631123933763295 0.016145687499999894 
0.016537789166264586 0.01636887500000128 
0.01676433899489622 0.016591999999999274 
0.016990819158758903 0.01681518750000066 
0.017217368987390538 0.017038374999998496 
0.017443918816022173 0.01726150000000004 
0.017670468644653808 0.017482749999999214 
0.017897018473285443 0.017703999999998388 
0.018123568301917078 0.017925250000001114 
0.01835011813054871 0.018146500000000287 
0.018576667959180348 0.01836774999999946 
0.018803217787811983 0.018588999999998634 
0.019029767616443618 0.01881025000000136 
0.019256317445075253 0.019031500000000534 
0.019482867273706888 0.019252749999999708 
0.019709417102338523 0.01947399999999888 
0.019935966930970155 0.01969531250000145 
0.020162516759601793 0.019916562500000623 
0.020389066588233425 0.020137812499999797 
0.02061554675209611 0.02035906249999897 
0.020842096580727745 0.020580312500001696 
0.02106864640935938 0.02080156250000087 
0.02129519623799101 0.021022812500000043 
0.02152174606662265 0.021244062499999217 
0.021748295895254285 0.02146531249999839 
0.02197484572388592 0.021686562500001116 
0.022201395552517555 0.02190781250000029 
0.022427945381149186 0.022129062499999463 
0.022654495209780825 0.022350312499998637 
0.022881045038412456 0.022571562500001363 
0.023107594867044095 0.022792812500000537 
0.023334144695675726 0.02301406249999971 
0.02356069452430736 0.023235312499998884 
0.023787244352938997 0.02345656250000161 
0.02401379418157063 0.023677812500000783 
0.02424034401020227 0.023899062499999957 
0.02446682417406495 0.02412031249999913 
0.024693374002696587 0.024341562499998304 
0.024919923831328218 0.02456281250000103 
0.025146473659959857 0.024784062500000203 
0.025373023488591488 0.025005312499999377 
0.025599573317223127 0.02522656249999855 
0.02582612314585476 0.02544787500000112 
0.026052672974486397 0.025669125000000292 
0.02627922280311803 0.025888437500000805 
0.026505772631749663 0.02610781250000116 
0.0267323224603813 0.026327125000001672 
0.026958872289012933 0.026546499999998474 
0.027185422117644572 0.026765812499998987 
0.027411971946276203 0.02698518749999934 
0.02763852177490784 0.027204499999999854 
0.027865071603539474 0.02742387500000021 
0.02809162143217111 0.02764318750000072 
0.02831810159603379 0.027862562500001076 
0.02854465142466543 0.028081875000001588 
0.02877120125329706 0.02830124999999839 
0.028997751081928695 0.028520562499998903 
0.02922430091056033 0.028739937499999257 
0.029450850739191965 0.02895924999999977 
0.0296774005678236 0.029178625000000125 
0.029903950396455235 0.029397937500000637 
0.030130500225086867 0.029617312500000992 
0.030357050053718505 0.029836625000001504 
0.03058359988235014 0.030055999999998306 
0.030810149710981775 0.03027537499999866 
0.03103669953961341 0.030494687499999173 
0.031263249368245045 0.030714062499999528 
0.03148979919687668 0.03093337500000004 
0.031716349025508316 0.031152750000000395 
0.031942829189371 0.03137206250000091 
0.03216937901800263 0.03159143750000126 
0.03239592884663427 0.031810750000001775 
0.0326224786752659 0.03203012499999858 
0.03284902850389754 0.03224943749999909 
0.03307557833252917 0.032468812499999444 
0.03330212816116081 0.03268812499999996 
0.03352867798979244 0.03290750000000031 
0.03375522781842408 0.033126812500000824 
0.03398177764705571 0.03334618750000118 
0.03420832747568735 0.03356550000000169 
0.03443487730431898 0.03378487499999849 
0.03466142713295062 0.034004187499999006 
0.034887976961582245 0.0342216250000007 
0.03511452679021389 0.03443906249999884 
0.03534107661884552 0.034656500000000534 
0.035567556782708204 0.034873937499998675 
0.03579410661133983 0.03509137500000037 
0.036020656439971474 0.03530881249999851 
0.03624720626860311 0.035526250000000203 
0.036473756097234744 0.035743687499998344 
0.03670030592586637 0.03596112500000004 
0.036926855754498014 0.03617856250000173 
0.03715340558312965 0.03639599999999987 
0.03737995541176128 0.03661343750000157 
0.03760650524039292 0.03683087499999971 
0.037833055069024554 0.0370483125000014 
0.038059535232887236 0.03726574999999954 
0.038286085061518864 0.037483187500001236 
0.038512634890150506 0.03770062499999938 
0.03873918471878214 0.03791806250000107 
0.038965734547413776 0.03813549999999921 
0.039192284376045404 0.038352937500000905 
0.039418834204677046 0.038570374999999046 
0.03964538403330868 0.03878781250000074 
0.03987193386194031 0.03900524999999888 
0.04009848369057195 0.039222687500000575 
