1.877421,0.020618,1.664865,-0.978930,0.272215,-2.372573,0.842049,-0.068470,-5.808391,281.754996,0.041465,
1.038813,0.619990,-1.142005,0.883932,-0.146995,3.540044,-0.034418,-4.598403,0.020124,281.754996,0.052388,
-0.544805,-1.126261,13.576633,-1.674945,-1.118572,-0.096333,4.820438,-0.074235,-1.072598,281.754996,0.037815,
2.292540,0.955333,2.326412,-1.295637,-2.088239,0.542399,2.067724,-0.864998,3.455414,281.754996,0.043081,
1.336303,-1.763976,-0.868931,-0.023118,1.110497,0.114019,-1.796572,-2.328378,-2.128513,281.754996,0.020292,
-2.476177,1.463295,-7.001467,0.750021,-0.640543,-5.230617,0.795925,-1.079251,2.408349,281.754996,0.057480,
-2.758247,-1.426760,-2.090249,-1.083584,-0.521689,-3.045465,-1.911151,1.854403,-0.047547,281.754996,0.039451,
-2.331429,0.253411,-0.034085,-2.366928,-0.566696,-1.433397,2.352507,-2.596793,-0.482794,281.754996,0.025272,
-2.868861,-0.273376,2.776766,-0.361023,3.899468,0.136456,-1.141442,1.145877,4.424726,281.754996,0.027834,
-1.131971,0.367169,2.743145,-0.273286,-0.124950,3.603805,0.208615,-1.582654,-1.058558,281.754996,0.041264,
0.332451,-0.636638,-2.425710,2.100135,1.485004,-0.666329,0.762026,1.395182,-2.342254,281.754996,0.047646,
1.182992,1.635660,-0.904971,1.158961,-0.449953,0.559411,-0.348718,4.100339,-0.317061,281.754996,0.030217,
0.606593,0.061728,-1.573112,0.372811,0.637562,-0.493762,-0.033081,0.001576,-9.525705,281.754996,0.054007,
4.391708,-0.590986,-10.971319,0.768053,-0.284826,-5.797046,0.041736,0.292128,-1.145148,281.754996,0.025474,
0.405353,-0.325820,-0.329417,-1.287607,0.430162,-2.214308,-1.442270,0.792149,4.378402,281.754996,0.030761,
-1.410022,2.157766,2.474906,-1.684717,0.256443,-2.467505,-1.810382,0.182402,-7.910294,281.754996,0.040750,
-1.514974,0.776608,-0.905827,0.373436,2.565476,0.327735,-3.092339,-0.551087,-2.792475,281.754996,0.015880,
0.686694,-0.304435,2.699131,0.137601,-0.116572,0.376813,0.650046,0.448304,-5.235255,281.754996,0.063880,
-1.000619,1.991241,0.739166,-0.465861,-0.234255,-3.421313,-0.399688,0.908589,1.058760,281.754996,0.048690,
-1.882315,-1.470869,0.656141,0.034212,-0.771936,0.595270,-0.339733,1.487868,1.617774,281.754996,0.026830,
-1.279922,2.853772,-2.250429,0.150828,-0.014149,0.720536,1.863881,2.598065,-1.884681,281.754996,0.059065,
-7.273930,-1.874721,-4.053051,-0.966463,-0.173036,-5.510665,0.611780,2.771136,0.527755,281.754996,0.032250,
-2.929944,2.407742,-0.250185,0.164181,-0.135210,-2.326142,1.279081,2.377448,-2.385816,281.754996,0.026900,
-2.014641,-0.192975,-2.208868,0.212709,-0.706840,-1.453862,-0.933935,2.502513,0.667925,281.754996,0.050898,
1.967492,-1.159117,5.805341,-0.248301,1.508052,2.059087,-0.240028,-0.209282,3.475319,281.754996,0.028088,
-2.327185,1.184900,2.683524,-0.699521,3.428542,0.204237,0.575123,-0.300291,-5.775377,281.754996,0.043994,
-0.764341,-2.898415,-1.438619,-0.261221,-0.263407,-5.155206,1.080197,0.850866,-5.159609,281.754996,0.030927,
1.002800,1.073143,-2.169376,-0.037379,3.333162,-0.573660,0.645301,-0.375641,-0.295308,281.754996,0.037781,
1.577622,0.154692,2.761385,0.381592,-0.074412,-2.734993,-1.864220,0.019109,8.125945,281.754996,0.043498,
2.890735,2.722391,-13.212296,-2.212194,1.128755,0.069582,-0.377794,-1.245786,-1.965677,281.754996,0.060306,
0.909209,-3.025927,-2.792176,-0.010308,-0.115648,2.139642,-0.943946,0.776960,-3.277879,281.754996,0.035330,
0.331417,-0.300406,2.400892,-0.340767,-1.373578,0.035790,-1.577177,1.295590,-4.138120,281.754996,0.044224,
2.347089,0.615967,-1.693528,-0.809241,2.617583,1.240785,0.338495,-1.256978,1.754828,281.754996,0.037034,
-1.835532,2.306719,1.694810,1.956178,0.219031,1.741744,-1.024054,-0.771109,5.248702,281.754996,0.033070,
-1.904115,-1.188224,2.217963,-0.406091,0.231255,-1.435551,2.296147,-1.610033,1.784892,281.754996,0.026664,
0.455678,-1.111325,0.009997,1.248942,0.626587,-0.053416,4.804066,-0.193362,0.288233,281.754996,0.052231,
-0.630673,-1.744914,-24.154457,-0.090356,-0.053438,-1.080141,-2.316596,-1.338993,0.971730,281.754996,0.048294,
-2.955813,-0.089822,-4.923892,0.435411,0.825210,-1.771929,-1.511120,0.669635,-4.106073,281.754996,0.037570,
-2.334804,-2.444787,0.743739,-0.301922,-0.429207,3.200267,-1.005676,-1.999447,2.589347,281.754996,0.050756,
-0.706270,3.111255,3.545214,0.500849,-2.446064,-0.761716,1.496940,-0.083390,7.955598,281.754996,0.037376,
-0.978269,1.180719,-10.641785,-1.234669,0.161617,-7.471311,-0.825284,-1.665866,0.922018,281.754996,0.042595,
-1.653964,3.670809,-21.177235,0.106897,0.839174,3.614781,-0.062465,0.944266,0.105195,281.754996,0.029728,
2.781099,1.597286,1.729643,-0.294409,0.176345,-1.394620,-0.160712,-1.074610,0.622646,281.754996,0.044461,
-2.720654,1.787566,0.378859,0.949446,-1.300970,1.735310,1.213614,-0.507499,5.234045,281.754996,0.046138,
-1.820408,-9.407961,0.501281,-0.070003,-4.485495,0.053333,0.244711,0.011484,7.299116,281.754996,0.038736,
3.186023,1.317934,4.580513,2.047722,1.691622,2.005358,-0.176160,-1.386182,-0.843580,281.754996,0.058401,
1.923015,-2.247009,0.497863,-0.247281,0.614281,-1.273599,0.170128,0.148427,4.398231,281.754996,0.048437,
