time d2 
0.0 1.0 
0.29999987699604663 0.9988254545454545 
0.6000000615019767 0.9976509090909089 
0.9000002460079067 0.9964763636363636 
1.2000001230039534 0.9953018181818182 
1.5 0.9941272727272726 
1.80000018450593 0.9929527272727273 
2.100000061501977 0.9917781818181818 
2.3999999384980235 0.9906045454545455 
2.7000001230039534 0.9894299999999999 
3.0 0.9882554545454544 
3.299999876996047 0.987080909090909 
3.600000061501977 0.9859063636363636 
3.899999938498023 0.9847318181818181 
4.19999981549407 0.9835572727272726 
4.5 0.9823827272727272 
4.799999876996047 0.9812090909090907 
5.1000000615019765 0.9800345454545454 
5.400000246007907 0.97886 
5.700000123003954 0.9776854545454544 
6.0 0.9765109090909091 
6.299999876996046 0.9753372727272726 
6.599999753992094 0.9741627272727272 
6.89999963098814 0.9729881818181817 
7.200000123003954 0.9718136363636362 
7.5 0.9706390909090908 
7.799999876996046 0.9694645454545454 
8.099999753992094 0.9682909090909091 
8.39999963098814 0.9671163636363636 
8.699999507984188 0.965941818181818 
9.0 0.9647672727272727 
9.299999876996047 0.9635927272727272 
9.599999753992094 0.962419090909091 
9.900000246007908 0.9612445454545454 
10.200000123003953 0.9600699999999999 
10.5 0.9588954545454546 
10.800000492015814 0.957720909090909 
11.099999753992094 0.9565472727272727 
11.400000246007908 0.9553727272727272 
11.699999507984186 0.9541981818181817 
12.0 0.9530236363636364 
12.300000492015814 0.9518490909090909 
12.599999753992092 0.9506754545454545 
12.900000246007906 0.949500909090909 
13.199999507984188 0.9483263636363635 
13.5 0.9471527272727273 
13.79999926197628 0.9459781818181817 
14.099999753992094 0.9448036363636364 
14.400000246007908 0.9436290909090909 
14.699999507984186 0.9424545454545453 
15.0 0.94128 
15.29999926197628 0.9401063636363635 
15.599999753992092 0.9389318181818181 
15.900000246007906 0.9377572727272727 
16.199999507984188 0.9365827272727272 
16.5 0.9354090909090909 
16.79999926197628 0.9342345454545453 
17.099999753992094 0.9330599999999998 
17.399999015968376 0.9318863636363636 
17.699999507984185 0.9307118181818183 
18.0 0.9295372727272727 
18.299999261976282 0.9283627272727272 
18.599999753992094 0.9271881818181816 
18.899999015968373 0.9260145454545453 
19.199999507984188 0.9248399999999999 
